image_id,references,pred,latency_s,peak_vram_mib
861,"['The bear is inside of the river stream. ', ""The bear standing in water is shaking it's fur. "", 'A brown bear shakes water off while swimming.', 'a brown bear shaking the water off his body', 'the bear is bathing in the cool mountain stream.']","A brown bear emerges from the water, its head and shoulders visible above the surface.",2.922234535217285,7534.0771484375
862,"[""A floor filled with the contents of a woman's bag."", 'assorted items sitting neatly on a bed ', 'Gathering items to pack for an work seminar.', 'A assortment of things lined up on a bed including writing utensils.', 'Shoes, a cap, an iPod, a name tag and other items']","A variety of items including an iPod, a water bottle, and a pair of flip flops.",2.3926260471343994,7332.4814453125
863,"['Baby bear climbing large rock near pine tree.', 'A baby bear that is laying on a rock.', 'some kind of animal that is on a rock', 'A large black bear laying on top of a large rock.', 'A bear cub struggles to scale a boulder.']",A bear cub is climbing up a rock.,2.375199794769287,7493.8662109375
864,"['A polar bear standing by rocks in a grassy habitat.', 'A white bear standing beside some large rocks and a waterfall.', 'A polar bear is standing next to a rock.', 'A white polar bear is standing in the grass.', 'A polar bear standing near a rock and grass']",A polar bear stands on a rock in a grassy area with trees in the background.,3.002403736114502,7493.8662109375
865,"['A brown bear walking across a forest surrounded by trees..', 'A bear with an aggressive face lumbers through a forest. ', 'A bear is running around in a dirt field', 'a bear on grass near small trees ', 'A bear walking in the woods near several trees.']","A bear stands in the forest, its mouth open and eyes wide.",2.589796304702759,7493.8662109375
866,"['a dog sits on a chair behind a glass ', 'Small dog sitting on display behind the window. ', 'A chihuahua sits in a window display with a price tag.', ""A store's display window with two adorable Chihuahua dog statues."", 'a dog is siting behind a large window']",A dog with a price tag on its collar sits in the back of a bus.,2.5997114181518555,7421.21826171875
867,"['Three zebras are standing in the grass by the trees.', 'A group of zebras in grassy field next to trees.', ""A group of zebra's running through a field."", 'Three zebras stand together in a field of grass.', 'Three zebras in the field with trees and grass']",Three zebras standing in a grassy field.,2.395719051361084,7493.8662109375
868,"['A woman is about to throw a frisbee in the dirt.', 'A woman is playing frisbee at a camp site.', 'A woman playing Frisbee on a tent city road', 'There is a green Frisbee in the air with red chairs in the background.', 'A man holding a neon frisbee in his right hand.']",A man throws a frisbee in front of a tent.,2.1053028106689453,7311.41064453125
869,"['A zebra grazing on dry hay next to a wire fence.', 'Zebra grazing in front of a chain link fence. ', 'A zebra standing up next to a chain linked fence and eating grass that is on the ground.', 'A zebra is bent down eating some grass.', 'A zebra is eating dry grass next to a fence.']",A zebra is eating hay from the ground.,2.3985846042633057,7493.8662109375
870,"['Two Zebras grazing together in a grassy area.', 'A pair of zebras stand together and eat grass.', 'A pair of zebra graze near a barbed wire fence.', 'a couple of zebras graze on some grass ', 'Two black and white zebras standing next to each other while grazing on grass. ']",Two zebras eating grass in a field.,2.3482563495635986,7493.8662109375
871,"['Two people playing a game of frisbee in a field.', 'Children playing and standing around in a green field.', ' This is a picture of some friends playing frisbee in the park.', 'Two people in an open field are playing with a frisbee.', 'some players are playing frisbee on a grass field']",A man in a red shirt is about to catch a frisbee.,1.8574600219726562,7274.01708984375
872,"['there is a boy playing frisbee in the grass', 'A boy is standing in a field, playing frisbee.', 'a woman stands on a grassy hill in the mountains', 'person in a grassy green field boardered by mountains', 'A boy is playing with a toy in a grassy field.']",A child in an orange shirt runs through a field of tall grass.,3.0937533378601074,7577.5234375
873,"['A couple of men standing on top of a field together.', 'Two men playing frisbee together on a field', 'a young man attempting to throw a Frisbee past a defender ', 'The player tries to block the other player from throwing a Frisbee. ', 'a man is throwing a frisbee in a field']",Two men playing frisbee on a field.,1.7952508926391602,7311.41064453125
874,"['An assortment of items including a miniature boom box, chair, banana and flashlight.', 'a small stereo a banana and a flashlight', 'An overripe banana in a tiny chair with a flashlight and boombox.', 'A banana on top of a chair with a white background behind.', 'A rotten banana in a small chair with a little radio.']",A giraffe with a pearl necklace sits next to a banana in a chair.,2.6763243675231934,7493.8662109375
875,"['A large display of fruit: applies, grapes, oranges, lemons, limes and grapefruit', 'Various fruits packaged, tagged and displayed for sale.', 'Apples, lemons, grapes, oranges and other fruits in crates.', 'A display with lots of containers of different fruits.', 'A bunch of fruits and vegetables for sale on display']",A variety of fruits in plastic containers.,2.60113525390625,7577.5234375
876,"['The fruit are arranges on the surface in a brown wicker basket.', 'A basket of fruit is sitting on a table.', 'A variety of fruits in a woven basket', 'a basket with a red bow is filled with fruit', 'A basket of fresh fruit is adorned with a red ribbon.']","A fruit basket with apples, oranges, plums and grapes.",3.0412330627441406,7577.5234375
877,"['some people at an outdoor shop and some different fruits', 'a person is sitting near a bunch of fruit', 'A market has many items for sale including fruit.', 'The two women sit near the blender next to a table covered in fruit. ', 'there are two people that are standing in a farmers market']",A woman selling fruit at an outdoor market.,1.9194552898406982,7332.4814453125
878,"['A couple of snow skiers are casting a shadow on the snow.', 'Two people in ski gear standing at the top of a mountain.', 'Two people wearing skis on a snowy slope.', 'Two people with skis on at the top of a mountain. ', 'There are people standing in the snow on skis.']",Two people on skis with mountains in the background.,2.731987237930298,7577.5234375
879,"[""A man that is standing on ski's in the snow."", 'A smiling skier stands at the top of hill adjacent to trees. ', 'A man riding skis on top of a snow covered slope.', 'A man standing on skis at the bottom of a snow covered hill.', 'The snow skier is happy to pose for a picture.']",A man skiing on a snowy slope with trees in the background.,2.8455698490142822,7577.5234375
880,"['A bowl of broccoli and apples with a utensil.', 'A bowl with broccoli and apple slices on a placemat.', 'A bowl of broccoli has green apples in it.', 'A white bowl with green broccoli and green apples.', 'A small bowl of broccoli with some slices of apple and a lemon wedge.']",A bowl of broccoli with apples and a lemon slice.,2.615401268005371,7493.8662109375
881,"['The meal of fish has a side of broccoli. ', 'fish and broccoli plated neatly on a dish sitting on a table ', 'some food is laying on a white plate', 'A plate with broccoli and cheese bread on a bamboo mat.', 'A plate of a prepared meal is lying on a table mat.']",A plate of food with broccoli and salmon.,2.70028018951416,7577.5234375
882,"['A woman on skis stands on a flat snowy surface.', 'A lady is trying to go ice skating/skiing. ', 'A woman is attempting to ski on flat ground while others in the background are playing around.', 'a woman attempting to ski on a flat hill', 'a person riding skis on a snowy slope']",A man skiing in the snow with two other people behind him.,2.849877119064331,7577.5234375
883,"['A kid in a camo shirt riding a skateboard down the street.', 'Boy riding a skateboard down a road or paved sidewalk ', ' A young boy balancing himself on his skateboard.', 'A young boy riding a skate board downhill.', 'A small boy rides a skateboard down the walkway.']",A young boy skateboarding on a paved road.,2.3909637928009033,7493.8662109375
884,"['A man riding a skateboard on top of a ramp.', 'A crowd looks on as a young man does a skateboard trick.', 'A man on a skateboard on a ramp in front of spectators.  ', 'a man with a hat jumping a barrier with a skate board', 'a skateboarder in a blue shirt is doing a trick']",A skateboarder jumps over a ramp while spectators watch.,2.586768865585327,7493.8662109375
885,"['many people holding skis and snow boards on a snowy surface', 'Many people attend the ski event dressed in warm clothing.', 'A group of people including small children wearing ski equipment standing in the snow.', 'People standing outside a ski resort on skies in the snow.', 'A crowd of people wearing winter cloths are outside in the snow as some people carry snowboards.']",A group of people standing in the snow with skis and ski poles.,2.9733481407165527,7577.5234375
886,"['A man riding a snowboard on top of a snow covered slope.', 'A man on a snowboard doing a jump ', 'a person is in the air on a snowboard', 'a person jumping a snow board in the air ', 'A person does a trick on their snowboard on a mountain']",A snowboarder in mid-air with a colorful board.,2.700147867202759,7534.0771484375
887,"['a woman is feeding food to this small child', 'A woman feeds a toddler a hot dog while he holds a purple bottle.', 'A person feeding a little boy a hot dog as he sits at an iron table.', 'A woman feeding a little boy french fries at a restaurant. ', 'Mom has to help him eat his hot dog and bun.']",A little boy is being fed by an adult.,1.9115777015686035,7332.4814453125
888,"['A white plate topped with a toy hot dog in a toy bun.', 'A person holds a plastic hot dog in a plastic bun.', 'A child plays with a toy picnic set including a plastic hotdog.', 'Plastic toy hot dog and bun, on plastic plate.', 'Parent serving a plastic hot dog in a bun to their child during play']",A hand holding a toy hot dog on a plate.,2.6368184089660645,7493.8662109375
889,"['Donuts on display behind a glass with its name by the donut. ', 'THERE IS A PASTRY THAT IS SITTING ON A PLATE', 'A doughnut sitting on a plate that has the prices listed on paper.', 'a table with dessert items sitting with displays posted up behind them', 'different kinds of doughnuts in a display case ']",Donuts on display with price tags.,2.355790853500366,7493.8662109375
890,"['A newly married couple cutting up a  giant hot dog cake.', 'a nice couple cutting the cake besides many people', 'A bride and groom standing next to a table cutting their cake.', 'a newly married couple cutting their wedding cake', 'A bride and groom cut their wedding cake as others look on.']",A bride and groom cut their wedding cake together.,2.4078586101531982,7493.8662109375
891,"['A plate holding a sandwich on a blue mat.', 'a close up of sandwiches on a plate', 'Here are  two kinds of sandwiches and a pie with a bite out of it.', 'The sandwich on the table is ready to be eaten. ', 'Cut hoagie sandwich and pie on paper plates.']",A sandwich cut in half on a paper plate with a bottle of beer and a receipt.,3.078763961791992,7577.5234375
892,"['a surfer riding the waves,on a surf board.', 'this is a man riding a board on waves', 'A guy is showing his prowess while surfing the waves.', 'A man riding a wave on top of a yellow board.', 'A man surfing on his surfboard through the waves of the ocean.']",A surfer in a yellow shirt and shorts rides a wave on a yellow surfboard.,3.0188448429107666,7456.91162109375
893,"['A guy on a surf board in the water.', 'A downward picture of a surfer catching a wave.', 'A man is riding a surfboard through a wave.', 'An over head shot of a young person surfing on a surfboard. ', 'A man surfing on a surfboard in the ocean.']",A surfer rides a wave on his surfboard.,2.7502195835113525,7577.5234375
894,"['A man riding a wave on top of a surfboard.', 'A surfer surfing on top of a wave.', 'A man wearing a black wetsuit surfing in the ocean. ', 'The young man is surfing in the water', 'A man surfs at the top of the wave.']",A surfer in a black wetsuit rides a wave on a white surfboard.,2.79003643989563,7493.8662109375
895,"['A man serving another man a cake with candles on it.', 'A man holding a cake with lit candles up to another man.', 'Man wearing red hoodie being presented with cake.', 'A man presents a cake with lit candles on it to a seated man.', 'A man is being handed a birthday cake with lit candles.']",A man in a red jacket is laughing as he holds a birthday cake with lit candles.,3.99011492729187,7882.09033203125
896,"['A messy and unmade bed and a red chair', 'A soiled bed with the mattress falling off the bed.', 'A dirty bed room with dirty sheets on the bed ', 'A room with holes in the wall and dirt on the bed looking utterly disgusting. ', 'a bed that looks like it has blood on it and a big hole in the paneling ']",An old bedroom with a bed and a window.,2.767576217651367,7577.5234375
897,"['A man riding a surfboard on a wave in the ocean.', 'A person on a surfboard riding a wave.', 'A man on a surfboard that is in the water.', 'a man is riding a wave on a surfboard', 'A person on a surfboard in the water.']",A surfer rides a wave on his surfboard.,2.7478983402252197,7577.5234375
898,"['A woman in a bikini riding a wave on a surfboard.', 'A woman in a bikini is on a surfboard', 'A young woman in a bikini surfs a small wave.', 'A woman is riding the waves on a surfboard.', 'A woman riding a surfboard on a wave.']",A woman surfing on a wave in the ocean.,2.3901984691619873,7493.8662109375
899,"['two people riding surf boards on a wave', 'Two surfers riding a wave back to shore.', 'Two people trying to surf on the ocean.', 'Two surfers are riding a wave on their surf boards.', 'Two individuals catching a wave surfing in the ocean.']",Two surfers riding a wave on their boards.,1.3377432823181152,7237.52490234375
900,"['A white bed sitting in the corner of a room next to windows.', 'A slightly made/messy bed against the corner in a white room.', 'An unmade bed with pillows and a decorative head board.', 'A bedroom with large windows a ceiling fan and an unmade bed.', 'The unmade bed has three pillows on it.']",A bedroom with a bed and a lamp on the nightstand.,2.7134556770324707,7493.8662109375
901,"['The man holds a ping pong paddle under the shelf on a wall.', 'A young man standing below a shelf full of odds and ends.', 'A man is lifting a dumbbell weight with one hand.', 'A person standing in a room near a tennis racket.', 'A man with a paddle underneath a shelf.']",A man stands in front of a shelf with various items on it.,2.8932528495788574,7577.5234375
902,"['A man holding a tennis racquet on a tennis court.', 'A man taking a swing at  a tennis ball', 'A tennis player is standing close to the net.', 'A man in black shirt and blue shorts playing tennis.', 'a man standing in the middle of a tennis court with a large crowd watching ']",A tennis player is about to serve the ball.,2.25692081451416,7421.21826171875
903,"['A man on a tennis court playing tennis', 'The tennis player is running to meat the ball.', 'A man holding a tennis racquet on a tennis court.', 'A man crouches actively as he plays tennis.', 'A tennis player makes a quick shuffle to return the ball.']",A tennis player in a yellow shirt and black shorts is running on the court with a racket in hand.,2.7783122062683105,7421.21826171875
904,"['The teen group is serving pizza and drinks to the younger children.', 'A group of young people eat pizzas and drink from pitchers.', 'A group of young people holding a pizza party.', 'Two men and woman opening boxes of pizza in a room.', 'A group of people are getting some food and drinks together.']",A group of people are standing around a table with pizza boxes and cups.,3.0040371417999268,7577.5234375
905,"['A person playing the Nintendo Wii in their messy living room', 'a room that has a lady with a remote in hand', 'A woman in a messy living room playing the Wii.', 'a person standing in a living room with a remote control', 'a man plays Wii Sports boxing in a very messy living room']",A woman playing a video game on the Nintendo Wii.,2.7293899059295654,7577.5234375
906,"['A man standing in front of a TV holding a Wii game controller.', 'A person is playing a Wii golf game in a living room. ', 'A woman is playing video games on a small television ', 'Someone in green is playing a golf game for the Wii. ', 'A person with a remote in a room.']",A person playing a video game on a television.,1.9284942150115967,7355.28515625
907,"['Several people standing in a green field together while flying kites.', 'Several people are flying kites in an open field of grass.', 'Several people are flying kites in a field.', 'Some people who are flying kites in a field.', 'A bunch of people are holding kites and the wind is blowing them on a grassy field.']",A group of people flying kites in a field.,1.7563536167144775,7311.41064453125
908,"['a shop with a bunch of signs sitting out front', 'An enormous black teddy bear in front of a teddy bear shop.', 'The store front of a teddy bear shop ', 'A teddy bear store is decorated with signs and bears.', 'A large teddy bear sits in front of the store.']",A teddy bear shop with a sign that says Build a Bear Upstairs.,3.2776260375976562,7577.5234375
909,"['A man surfing in the ocean as the sun sets.', 'A man surfing in the ocean at sunset.', 'Red clouds as sun sets over the ocean', 'An ocean scene with a wake border in the background.', 'one person is kite surfing at the beach']",A kite surfer glides across the ocean at sunset.,2.5132386684417725,7493.8662109375
910,"['a little teddy bear dressed in some BDSM gear and chains ', 'A teddy bear dressed up in bondage gear.', 'a white stuffed bear is dressed up in some gear', 'The teddy bear is all chained up on the bed', 'A stuffed bear that is wearing a mask.']",A teddy bear wearing a harness and bow tie is sitting on a purple blanket.,3.0418143272399902,7577.5234375
911,"['People flying kites in the sand on a windy beach.', 'A lady her children with a kite on the beach', 'People on a sandy beach with a kite.', 'A man plays with his family on the beach ', 'A young woman standing on a sandy beach.']",A woman and child flying a kite on the beach.,1.9573440551757812,7332.4814453125
912,"['A little boy about to hit a baseball during a game.', 'A little-league baseball game with a kid up to bat.', 'A little boy holding a bat standing at home plate.', 'A boy preparing to swing a baseball bat with parents looking on.', 'A boy holding a baaeball bat at a game']",A young boy is getting ready to hit the ball while another boy is crouched behind him with his glove out.,3.717881679534912,7577.5234375
913,"['A man is holding a baseball bat. ', 'A man is holding a bat in a field.', 'A man leans back, preparing to swing a bat. ', 'A man in a field of wild flowers holding an orange bat', 'A man in casual wear holding a baseball type bat.']",A man holding a red bat in a field of yellow flowers.,2.5450069904327393,7493.8662109375
914,"['a baseball player talks with an umpire ', 'A batter and catcher talking to the umpire at home plate.', 'Three baseball players stand communicating on a field.', 'A group of three men standing around a baseball field.', 'An umpire is talking with two players on different teams.']",A baseball player is talking to an umpire and another player.,2.8750622272491455,7621.47509765625
915,"['Baseball team holding batting practice on the field', 'a number of baseball players with bats ', 'Teen baseball player ready to bat while other teammates take practice swings in background.', 'three baseball players holding up bats on a baseball diamond', 'A group of people stand with bats on a field.']",A baseball player swings his bat at the ball while another player crouches behind him.,2.7355258464813232,7456.91162109375
916,"['a tennis player with a racket on a court ', 'Indoor tennis match, with a full crowd of spectators.', 'A man standing on a tennis court holding a racquet.', 'A tennis player in a crowded arena waits for the next volley.', 'a man playing tennis hits a ball across the court']",A tennis player is about to serve the ball.,1.2811634540557861,7209.1728515625
917,"['A crowd of people standing around each other.', 'Someone is holding a large teddy bear in the crowd.', 'A group of men and women gathered together outside. ', 'A large crowd of people walking around while one owns a teddy bear.', 'A large group of people on a city street.']",A crowd of people in a park.,2.3197789192199707,7493.8662109375
918,"['A stove that has a light above it.', 'A kitchen that has a double oven in the cabinets and a slay electric stove top in the counter.', 'This is a kitchen counter, cooktop and double range.', 'A stove top and an oven in a kitchen with wooden cabinets.', 'Newly constructed kitchen missing a sink and refrigerator.']",A kitchen with a stove and oven.,1.6255662441253662,7311.41064453125
919,"['Three students check their cell phones in a classroom.', 'Three people search their cell phones while sitting at a table.', 'Three people at a desk are looking at their phones. ', 'three people sitting at a table with their cellphones', 'A couple of people sitting at a table while using smart phones.']",Three people sitting at a table looking at their cell phones.,2.807051420211792,7577.5234375
920,"['A kitchen with hard wood floors and a yellow smiley face balloon.', 'a living room filled with some balloons and a bookshelf ', 'A room with a refrigerator has balloons in it.', 'A studio apartment with balloons marking clues to find.   ', 'A long room with balloons and arrows on the floor.']",A room with balloons and a smiley face balloon.,2.5507452487945557,7493.8662109375
921,"['An open refrigerator including bottles of various food.', 'This refrigerator is packed with many foods and drinks', 'An open refrigerator filled up with food and condiments. ', 'The contents of a refrigerator filled to over flowing', 'an open refrigerator in a kitchen next to a counter']",An open refrigerator with lots of food inside.,2.7249200344085693,7577.5234375
922,"['A man sitting on a train next to a woman.', 'A man and women eating a plate of food with chop sticks. ', 'two people on a train with trays of food ', 'A man and woman are sitting together while the man eats with chopsticks.', 'The man is using chopsticks to eat his meal.']","A man and woman sit at a table on a train, eating sushi.",2.6526899337768555,7493.8662109375
923,"['A clock that is hanging underneath a glass arch.', 'Glass tunnel walkway with a large clock at one end.', 'An indoor archway with a clock on the end of it.', 'A station hallway has a glass ceiling and clock.', 'A clock in a large lobby area of a station.']",A clock hangs from the ceiling of a building with a glass dome.,3.391580581665039,7772.3134765625
924,"['A woman standing in front of an outdoor wall decorated with images and clocks.', 'A person is looking at a display of clocks', 'A man stands in front of a wall featuring a variety of dials, clocks, and pictures. ', 'A person standing looking at a  large statue with clocks built into it.', 'a wall has many different clocks on display']",A woman stands in front of a large clock tower.,2.65932035446167,7493.8662109375
925,"['A group of teddy bears sitting at a small table in front of a christmas tree.', 'The room is full of stuffed animals arranged in chairs.', 'Teddy bears sitting around a table and a christmas tree', 'There are stuffed teddy bears sitting on chairs at a table', 'There is a table set with stuffed animals']",teddy bears sitting at a table in front of a christmas tree.,2.6280429363250732,7493.8662109375
926,"['A group of people sitting at a table eating food.', 'People sitting around a table eating food outside.', 'a couple of people are eating at a table', 'People eating a meal at a long table covered with umbrellas outside a restaurant ', 'a group of people sitting around a long table while eating from plates of food ']",A group of people eating at an outdoor cafe.,1.7607996463775635,7317.69775390625
927,"['A pair of girls are cooking in one pan together.', 'Two young girls cooking some fresh asparagus on a stove.', 'Two young girls are cooking green beans on the stove.', 'Two girls at stove cooking food in a skillet.', 'Two preteens standing at the stove cooking green beans.']",Two girls cooking green beans in a pan.,3.092486619949341,7772.3134765625
928,"['A bunch of items that are on a counter.', 'a table with a bunch of plates of food on it', 'A bowl filled with salad and plates of food.', 'Salad, rolls and entrees are served on a stainless steel cafeteria counter. ', 'Food is on the counter including a glass of water, rice, vegetables, and more']",A table with plates of food and a bowl of broccoli.,2.99434232711792,7577.5234375
929,"['Two people are smiling holding empty wine glasses.', 'Man and woman doing a toast with a glass of wine.', 'A man and a woman toast their wine glasses.', 'Some friends pose for a picture while holding wine glasses.', 'Two people, a man and a woman, are toasting with wine glasses.']",A man and woman hold wine glasses in a kitchen.,2.740772008895874,7577.5234375
930,"['a man sitting at a desk in front of a laptop computer', 'A man contemplating something at a desk with a laptop.', 'A man in thought sitting in front of a laptop with a pen in his hand. ', 'A man in shirt and tie at desk with laptop.', 'A man that is sitting at a desk with a pen and laptop.']","A man in a blue tie and white shirt sits at a desk with a laptop, pen, and notebook.",1.9693546295166016,7247.6650390625
931,"['A picture of a large kitchen with white cabinets and appliances.', 'A model kitchen from the 1950s showing appliances and cabinets.', 'An old ad is showing a retro kitchen.', 'An old advertisement shows a large kitchen with white cabinets and appliances and yellow walls.', 'There are appliances and cookware in a kitchen.']","A kitchen with a large window and a sign that says ""Century Food Kitchens.""",3.022362232208252,7577.5234375
932,"['A medium sized home kitchen with wood cabinets.', 'The kitchen is filled with various cooking appliances.', 'A picture of a small-sized kitchen with wood cabinets.', 'A kitchen area with a stove, cabinets and a refrigerator.', 'A clean kitchen with all the necessary appliances.']",A kitchen with white appliances and wooden cabinets.,2.4831180572509766,7493.8662109375
933,"['Street sign painted on a road that looks like a bicycle. ', 'A bike lane with a bike lane symbol painted on it.', 'A freshly paved road with a bicycle lane marker on the pavement.', 'A bike lane has been painted on the road.', 'an empty street with a bike lane ']",A bicycle lane sign painted on the street.,2.71943736076355,7621.47509765625
934,"['a couple of women that have a dog on a leash', 'A person who is on a bike with a dog on a leash. ', 'a dog is pulling a woman on a bike', 'A few people riding bikes next to a dog on a leash.', 'A dog being led down the street, by a woman on a bike.']",A woman on a bike with a dog on a leash.,2.8528506755828857,7621.47509765625
935,"['A white toilet sitting in a corner of a room.', 'A bath scene with a toilet and a wallpaper with a woman on it.', 'A patterned wallpaper is on the walls of a bathroom', 'THERE IS A TOILET IN THE CONER IWTH WALL PAPER', 'A white toilet in a trendy wall papered bathroom.']",A white toilet in front of a black and white wallpaper with a woman on it.,3.0626418590545654,7577.5234375
936,"['A white bathroom sink sitting under a bathroom mirror.', 'a tub and a sink in a rest room', 'a bathroom vanity with a lot of bottles on it.', 'a bathroom with a tub and sink inside of it ', 'A clean hotel bathroom is pictured in this image.']",A bathroom with a sink and a bathtub.,2.7364866733551025,7577.5234375
937,"['A bicycle that is resting upon the wall of a building.', 'Bicycle leaning up against a dirty board, near outdoor market.', 'a bike leaning on a door of a building', 'A bicycle parked outside an old fashioned stone building.', 'A bicycle that is leaning against a wall.']",A green bicycle is parked in front of an old wooden door.,2.5591037273406982,7493.8662109375
938,"['A white bath tub sitting under a window.', 'A bathroom scene with a dirty tub, toilet and sink.', 'An old and run down bathroom with dark red accent colors.', 'A very dirty looking rest room with poor lighting.', 'A bathtub is filled with junk in a dirty bathroom.']",An old bathroom with a pink tub and sink.,2.7014081478118896,7577.5234375
939,"['A moped is parked next to bicycles on a sidewalk.', 'Some bicycles and a scooter are parked nearby each other', 'A scooter and bicycles are parked outside a local business.', 'A building with a few sunflowers painted on it. ', 'A building has many bikes pared outside of it']",A sign for SW/CA golf is above a building with a sunflower mural on the wall.,2.907590389251709,7493.8662109375
940,"['A bathroom with a toilet, sink, bath tub, and a small cabinet.', 'a bath room with a bath tub a toilet and a sink', 'A bathroom with lighting and a toilet and other things.', 'A large whirlpool tub in the corner of a tiled bathroom', 'A white bathroom with all of the necessities.']",A bathroom with a white tile floor and a blue shower curtain.,2.5734522342681885,7456.91162109375
941,"['A close up of a bike brake on a bicycle.', 'A bicycle is chained up to a pole at a train station.', 'a vintage photo of a bike eith a lock on it', 'A close up of a bicycle  parked on a train platform.', 'The bicycle is locked to the metal pole as the young man waits to board the mass  transit train.']",A bike is parked at a train station.,3.096125364303589,7772.3134765625
942,"['A white bath tub sitting next to a toilet.', 'A bathroom area with a sink, toilet and bathtub.', 'A bath and toilet in a small room.', 'A bathroom that has a bathtub with the light on.', 'A bathroom with sheer curtains framing the tub']",A bathroom with a white tub and a white shower curtain.,2.5066256523132324,7493.8662109375
943,"['A fire hydrant and some cars on a street.', 'Fire hydrant and pylons on a city street corner.', 'fire hydrant on city street with several parked cars.', 'there is a fire hydrant surrounded by three metal poles', 'Cars are parked on the street next to an old fire hydrant.']",A fire hydrant sits on the curb of a street with cars parked behind it.,2.0604135990142822,7311.41064453125
944,"['A very old toilet and sink in an old room. ', 'A dirty bathroom that has broken wood and pipes.', 'An old rusted bathroom with wooden walls and floor', 'A very old and dirty rest room with sink and toilet.', 'A filthy bathroom has a dirt covered sink and a rusty toilet.']",An old bathroom sink and toilet in an abandoned building.,2.6278607845306396,7493.8662109375
945,"['A statue of the virgin Mary holding an orb of light.', 'A statue that is in front of a building.', 'Statue and old buildings shot at an angle.', 'A statue of a woman holding a ball stands in front of the old church.', 'That looks like a statue of the Virgin Mary beside the church.']",A statue of Mary stands in front of a church with a clock tower.,2.6761462688446045,7493.8662109375
946,"['A bunch of bananas sitting on top of a wooden table.', 'A closeup of a group of bananas on a table ', 'The four huge bananas are still connected together.', 'Close up of a bunch of bananas on a wooden counter.', 'A bunch of bananas very close up on a table.']",A bunch of bananas on a table next to a computer keyboard and a cup.,2.6299707889556885,7456.91162109375
947,"['Part of train car with a door to the rear connected to the car behind it', 'A train with a striped door waiting on a train track.', 'this the outside of a train with a slanted striped door.', 'A train on the tracks has a black and white striped door.', 'The side of a passenger rail train with a stripped door.']",A silver train with a door that has black and white stripes on it.,2.9263834953308105,7577.5234375
948,"['A glass of milk next to a round purple vase.', 'A large orbital vase sits next to a candle on a table.', 'A glass of milk is sitting next to a vase with a reflection in it.', 'A large black ball sitting next to a glass of milk.', 'A good luck plant is in a round vase.']",A candle and a vase on a table.,2.090790271759033,7332.4814453125
949,"['Three computers without screens sit on a desk.', 'A desktop containing various computers missing their screens.', 'a desk with two laptops and a monitor', 'A computer desk is filled with laptop computers.', 'Three computers sit opened on top of the desk.']",A desk with two laptops and a keyboard.,2.354142189025879,7493.8662109375
950,"['A row of motorcycles parked next to a building.', 'a bunch of bikes are lined up on a curb', 'A line up of motorcycles parked on the side of the street.', 'Several motorcycles are lined up on a sidewalk ', 'A row of motorcycles parked on the side of a street.']",Motorcycles parked in a row.,1.5719823837280273,7311.41064453125
951,"['A grouping of bananas hanging in a tree next to grassy area.', 'A bunch of bananas hanging from a tree.', ""A stalk of banana's hanging from a tree in the forest."", 'A large bunch of bananas  hangs from a tree.', 'some banana trees bananas dirt and bushes ']",A banana tree with ripe bananas growing on it.,2.685378313064575,7577.5234375
952,"['A Yamaha motorcycle parked outside of a building.', 'A black motorcycle parked at a building that says ""500"".', 'A motorcycle is placed next to a 500 sign. ', 'A large motorcycle that is sitting outside of a building.', 'A motorcycle parked outside the doors of a building ']",A motorcycle is parked in front of a building with the number 500 on it.,3.44889497756958,7577.5234375
953,"['a man is standing next to a motorcycle outside', 'A man standing next to a parked motorcycle.', 'A black and white photo of a guy and his motorcycle.', 'A man stands by a motorcycle on the side of the road.', 'Man in black jacket standing in front of a black motorcycle. ']",A man stands next to his motorcycle on the side of the road.,2.5990798473358154,7493.8662109375
954,"['A grey motorcycle on dirt road next to a building.', 'A motorcycle is parked on a dirt road in front of an old farm truck selling produce.', 'there is a bike on a dirt road', 'Motorcycle sitting on a dirt road in front of a farm house advertising produce.', 'A motorcycle that is sitting in the dirt.']",A motorcycle is parked on the side of a dirt road in front of a barn.,2.724040985107422,7493.8662109375
955,"['A person is flying a biplane in the sky.', 'An old biplane that is flying low for the crowd.', 'A red and white plane flying through a cloudy sky.', 'A propeller plane that is flying in the sky.', 'White and red biplane flying through the air. ']",A red and white biplane flies through the sky.,2.46305775642395,7493.8662109375
956,"['A group of people who are standing outside by a plane and a car.', 'A group of people standing around a plane and a vehicle.', 'A group of people standing on top of a dirt field.', 'Landing strip with two planes, several men and an SUV.', 'A group of men standing near a vehicle and planes.']",A group of people stand on a dirt field next to a small plane and a UN vehicle.,3.4153687953948975,7577.5234375
957,"['A large passenger jet sitting on top of an airport tarmac.', 'An airplane pulled up to a gate on the tarmac.', 'An airplane sits outside, ready at the airport.', 'A large jet is in the loading area.', 'An airplane and a person on the tarmac. ']",A Malaysia Airlines plane is parked on the tarmac at an airport.,2.8879647254943848,7577.5234375
958,"['A bright red light that is on the side of a snow covered street.', 'A snow covered ramp in a parking garage', 'A light shines over a canopy on a snow covered sidewalk.', 'The entrance and exit to a snowy parking garage.', 'it is snowing near a staircase and some walls with a light']",A red light is lit up on a snowy street at night.,2.5449507236480713,7493.8662109375
