image_id,references,pred,latency_s,peak_vram_mib
791,"['A man sitting in front of a laptop computer in an office.', 'Adults working on projects and computers in office environment.', 'a table with two laptops and chairs ', 'Man works on laptop as three others work on a project.', 'A man typing on a laptop keyboard in a cluttered work environment.']",A man sits at a desk working on his laptop while other people work in the background.,3.0817697048187256,7578.927734375
792,"['A close up of a stop sign with two hand written notes taped to it.', 'A stop sign that has some papers on it.', 'A red stop sign with paper with writing on top of it.', 'A stop sign with additional warnings taped to it.', 'a stop sign with alot of  writing on it']",A stop sign with a note on it.,1.894197940826416,7355.28515625
793,"['A red and black boat floating on top of water.', 'A red boat floating in front of a city scape.', 'a big boat on a river with a cityscape in the background ', 'A boat that is sitting in the water.', 'There is a large ship in the middle of the ocean. ']",A large red tugboat is traveling on the water with a city skyline in the background.,3.420675039291382,7578.927734375
794,"['A train traveling down tracks net to a  bridge.', 'A train going down the train track. ', 'A freight train running along tracks beneath a bridge.', 'A red and black train on the train tracks.', ""A red and black BNSF train travels along it's tracks.""]",A train with the words BNSF on it.,3.1875720024108887,7772.3134765625
795,"['A silver and gray parking meter sitting by a tree.', 'A sign stating tree trimming is on a tree by a parking meter.', 'Parketing meter next to a tree with a warning sign on it. ', ""There's a warning not to park under this tree."", 'A sign pinned to a tree next to a parking meter.']","A parking meter with a sign that says ""Tree Trimming Beginning"" on it.",3.072239875793457,7578.927734375
796,"['A cow grazing on the grass on the side of a side walk.', 'A brown and white cow standing in front of an iron fence.', 'Why would the cow be grazing in front of those homes?\n', 'A brown and white cow grazing in yard next to street.', 'A big brown cow walking down a sidewalk near homes.']",A cow grazing on the grass in front of a house.,3.0092899799346924,7578.927734375
797,"['The child smiles brightly while being handed a pink umbrella. ', 'A little girl that is standing under an umbrella.', 'A little girl smiling for the camera with an umbrella behind her.', 'A smiling child stands under a pink and red umbrella.', 'A child with a backpack underneath an umbrella.']",A little girl is smiling while holding an umbrella.,2.4750137329101562,7493.8662109375
798,"['A herd of elephants walking into a large body of water.', 'a bunch of elephants are standing by a body of water', 'a herd of elephants standing in a water hole with a crowd of people watching ', 'some people watching a large group of elephants walking into the world ', 'A herd of elephants  being herded into a river while tourists take photos.']",A group of elephants in the water with people watching.,2.7619898319244385,7578.927734375
799,"['a man is standing at the back of a boat', 'there are two men in an odd looking boat ', 'Man at top of boat with another person standing by end holding a long stick', 'A man standing on the back end of a very long boat.', 'People and their stuff on a little boat in the ocean']","A man in a yellow shirt stands on the bow of a long boat, holding a pole as he steers it through choppy waters.",3.5777032375335693,7578.927734375
800,"['A dog that is wearing a dog collar smiling', 'A black and brown dog is wearing a heavy metal collar.', 'A medium sized dog is standing with some people.', ""A black and brown dog wearing a chain around it's neck."", ""A big dog next to a person's leg.""]",A black and brown dog with a collar and tag.,1.9341301918029785,7311.41064453125
801,"['An umbrella and rain boots sitting on a rug in a corner. ', 'An umbrella and rain boots in a corner ', 'A view of a pair of boots sitting in a corner, with an umbrella.', 'A pair of tall black boots and a closed red umbrella in the corner.', 'A pair of black boots stand next to a red umbrella. ']",A pair of black rubber boots and a red umbrella leaning against a wall.,2.9814817905426025,7578.927734375
802,"['People are walking in the rain holding umbrellas.', 'Several different opened umbrellas all located near each other.', 'Several plaid and red umbrellas opened on a dreary day.', 'Opened up umbrellas in different colors and patterns.', 'Several umbrellas in different styles can be seen with rain on them.']",A group of umbrellas in the rain.,2.363677978515625,7493.8662109375
803,"['A woman sitting at a table in front of a pile of luggage', 'A huge pile of luggage sits by the door.', 'A pile of luggage in a room with two women nearby.', 'an image of a large number of suitcases in a pile', 'many backpacks and luggage bags piled up on top of each other']",A room full of luggage and people.,1.8327913284301758,7332.4814453125
804,"['a man is walking his dog through the city', 'A man walks his dog down the sidewalk.', 'A man is walking a dog on a sidewalk.', 'A man walking his dog down a sidewalk.', 'A man walks a dog past rows of chairs outside a store.']",A man walking his dog on the sidewalk.,2.2202625274658203,7420.41748046875
805,"['A dog is reaching up to grab a Frisbee in his mouth.', ""A dog catching a purple Frisbee in it's mouth on a green grass covered field."", 'an image of a dog playing with a frisbee', 'A black and white dog catching a blue flying disc', 'A black and white dog jumping up catching a Frisbee.']",A black and white dog is standing on its hind legs with a purple frisbee in its mouth.,2.997924327850342,7493.8662109375
806,"['A dog hanging out of a back door window.', 'A dog is shown in a car rear view mirror.', 'A dog sticks his head out of a car window.', 'A dog looks out of the window as the car driver goes past a historic town.', 'a reflection of a dog looking out a window in a side view mirror ']",A dog is looking out the window of a car.,2.4400413036346436,7493.8662109375
807,"[""A zebra-print futon with red cushions in a student's room"", 'Reading materials are stowed above a zebra themed bed for relaxation.', 'A bedroom done in animal prints with red and black pillows.', 'The bedroom is is decorated in various zebra prints.', 'a bedroom with a blanket and some pillows']",A bed with a zebra print comforter and pillows.,2.801556348800659,7578.927734375
808,"['A man gets air catching the Frisbee near the water.', 'Man in air catching frisbee at beach near ocean.', 'a man is playing with a green flying disk', 'A man in white shorts jumping in the air to catch a green Frisbee. ', 'A person jumps in the air and catches a Frisbee at the beach.']",A person is jumping in the air to catch a frisbee on the beach.,2.999415159225464,7493.8662109375
809,"['Two zebras graze on grass inside of an enclosure. ', 'Two zebras at the zoo eating some grass.', 'Two zebras grazing on the green grass in an enclosure.', 'A pair of zebras grazing on grass in a zoo.', 'A couple of zebras are grazing in a field']",Two zebras grazing in a grassy field with trees and rocks in the background.,2.770326852798462,7493.8662109375
810,"['A horse with blinder and a colorful harness in the woods', 'A brown horse walking through a leaf covered forest.', 'A horse that is in the dirt by trees.', 'A bridled mule stands in front of trees and leaves. ', 'Horse with blinders on walking through wooded area']",A horse in the woods with fall leaves on the ground.,2.5106863975524902,7493.8662109375
811,"['A man standing behind two brown horses on a dirt field.', 'A man holding horse reins connected to 2 horses on a dirt field.', 'A man is using two horses to plow his land.', 'A black and white photo of a farmer standing next to horses.', 'Man using two very large horses to plow a field']",A man stands next to two horses in a field.,2.4560530185699463,7493.8662109375
812,"['A man is skiing in mid jump onto a ramp.', 'a man on skis fly through the sky ', 'The skier is leaning forward while jumping through the air. ', 'The skier takes off down the steep hill', 'A man flying through he air while riding ']",A skier jumps over a roof top.,2.6644973754882812,7534.0771484375
813,"['Two adult men stands with a group of little league baseball players for a group photo', 'Two adults and children wearing baseball uniforms and hats.', 'A little league team wears orange shirts and black caps.', 'A sport team is posing in a park.', 'A little league baseball team in orange uniforms posing for a group picture. ']",Baseball team posing for a picture with their coach.,3.2520716190338135,7772.3134765625
814,"['She is cross-country skiing for the exercise it provides for her.', 'The woman using the skies is wearing all black.', 'a woman in skies is walking in the snow', 'A woman riding skis across snow covered ground.', 'A cross country skier listens to music as she glides across the snow.']",A woman skiing in the snow.,2.276902675628662,7493.8662109375
815,"['Belgium waffle loaded with bananas topped with powdered sugar with syrup and more fruit as a garnish.', 'The waffle has banana slices and a strawberry in the middle.', 'Some bananas and strawberries on a large waffle', 'A plate with a big tasty looking waffle topped with fruit.', 'A plate of waffles with bananas and strawberries on top.']",A waffle topped with bananas and a strawberry.,1.9202213287353516,7332.4814453125
816,"['A frying pan filled with vegetables and apples.', 'A roasting pan full with apples, carrots, potatoes, and meat', 'Meat with vegetable and fruit displayed in roasting pan.', 'A pan with carrots, apples, meat, and potatoes. ', 'Fruits and vegetables inside of a cooking pot.']","A pan of food with carrots, apples and potatoes.",2.0213871002197266,7332.4814453125
817,"['A man is high in the air as he skateboards on the ramp.', 'A man flying through the air while riding a skateboard.', 'A LARGE GROUP OF PEOPLE WATCH AS A SKATER DOES HIS TRICKS', 'A skateboarder doing a trick at a competition.', 'A person being photographed while on a skateboard. ']",A skateboarder is doing a trick in the air.,2.5056545734405518,7493.8662109375
818,"['A table with sandwiches, chili, french fries, and a drink.', 'A variety of food on a table with a few drinks. ', 'A table with food and a drink on it ', 'A table topped with a sandwich, chili beans and a container of fries.', 'One person is eating chilli and a grilled cheese and the other is having a sandwich and fries.']","A bowl of chili, french fries, and a sandwich on a table.",2.1350035667419434,7332.4814453125
819,"['Three people in the snow trying to walk up the hill in skiis.', 'Three skiers climb up a snow covered hill.', 'Skiers on a ski slope; one laying on the ground.', 'Three people are skiing on the snowy mountain.', 'Several people traveling up a hill wearing snow gear. ']",Three people skiing down a snowy slope.,2.1666831970214844,7420.41748046875
820,"['a group of beginner snow skiers having class', 'Several cross country skiers traveling through the snow.', 'There are a bunch of people cross-country skiing.', 'Several people are skiing on a snow covered field.', 'people going along a hill on skiis during a race ']",A group of people skiing in the snow.,1.671590805053711,7311.41064453125
821,"['A man riding skis down a snow covered slope.', 'A person skiing down a mountain in the snow.', 'a big hill that has a bunch of snow on it', 'a man skiing down a hill by himself ', 'The man is skiing down the snowy slopes.']",A man skiing down a snowy slope with two other people in the background.,2.858466386795044,7493.8662109375
822,"['A couple of people riding a pair of skis down a snow covered slope.', 'a couple of people skiing down a snowy slope', 'THERE ARE PEOPLE THAT ARE ON THE SNOW SLOPE SKIING', 'two snow skiers are coming down a hill', 'The cross country skiers are enjoying their run.']",Two people skiing down a snowy trail in the woods.,2.7610549926757812,7578.927734375
823,"['A man on a skateboard is coming up a ramp.', 'A boy skateboards in a skate park pike. ', 'A man riding a skateboard up the side of a ramp.', 'A boy on a skateboard at the skate park.', 'A skate board rider skating on the edge of a ramp.']",A skateboarder is performing a trick in a skate park.,1.806333303451538,7311.41064453125
824,"['A man wearing glasses eating a hot dog.', 'A man eats a hot dog while looking at the camera.', ' A young man with glasses eating a hot dog with bun.', 'A man with thick black glasses eats a hotdog.', 'A man who is putting a hot dog in his mouth.']",A man with glasses eating a hot dog.,2.6549911499023438,7578.927734375
825,"['A sandwich on top of a metal tray next to a bowl of dipping sauce.', 'The sandwich dominates the plate and comes with soup.', 'Some food sitting on top of a table.', 'A grilled sandwich with cheese served on a tray', 'a big sandwich on a small silver plate with a bowl of broth on the side']",A sandwich with cheese and ham on a metal tray next to a bowl of soup.,3.0272293090820312,7493.8662109375
826,"['A boy is eating donut holes while sitting at a dinner table. ', 'Small certain was child eating donuts off a blue plate. ', 'A little boy smiling for a picture as he eats.', ' A boy smiling and eating some food on a plate.', 'Young child looking enthused over some dessert on table']",A young boy is sitting at a table and eating donuts.,1.911306381225586,7311.41064453125
827,"['A group of women standing around a cake cutting slices.', 'Women and children are gathered around a blue cake.', 'People outside at table eating cake on plates.', 'A group of people sit at a table with cake.', 'many people standing near a table with cake']",A group of people standing around a table with cake and plates on it.,2.9299843311309814,7578.927734375
828,"['A waffle with cream and strawberries sits on a plate. ', 'a two tier cake with some frosting and strawberries in the middle ', 'The sandwich cookie has fruit in the middle of it. ', 'A patty, with frosting on it, in the middle.', 'A plate that has cake on top of it.']",A cake with orange frosting and strawberry filling on a green plate.,2.5513834953308105,7493.8662109375
829,"['A man and woman cutting a slice of cake by trees.', 'A couple of people standing cutting a cake.', 'The dork with the earring stands next to the Asian beauty who is way out of his league.', 'A newly married couple cutting a cake in a park.', 'A bride and groom are cutting a cake as they smile.']",A man and woman cutting a wedding cake.,2.7957229614257812,7578.927734375
830,"['A woman on a boogie board riding a wave.', 'Woman surfing small wave using a body board.', 'a white woman with a blue surf board ', 'A women is laying on a board surfing a small wave.', 'A person on a boogie board in the water. ']",A woman is riding a wave on a blue surfboard in the ocean.,2.6693496704101562,7493.8662109375
831,"['A man on a blue raft attempting to catch a ride on a large wave.', 'The boy is looking back at a wave in the ocean. ', 'A young man is body surfing and paddling in the water.', 'A man in a black shirt plays on an ocean wave.', 'A boy riding a boogie board in the ocean waves.']",A person is riding a wave on a blue surfboard in the ocean.,2.673635721206665,7493.8662109375
832,"['A man holding a surfboard walking on a beach next to the ocean.', 'A surfer walking on a beach holding a surfboard.', 'A man walking on the beach carrying a surfboard.', 'A lone surfer carries his board next to the shore.', 'A person walking along the beach with a surfboard.']","A surfer walks along the beach with his surfboard, silhouetted against the distant mountains and ocean.",2.567777633666992,7356.49951171875
833,"['A spacious living room with three windows and a wooden floor.', 'A living room filled with furniture and wood flooring.', 'A living room with wooden floors and white walls.', 'a black couch a green chair a red chair a mirror and a ceiling fan', 'A living room has some chairs and a ceiling fan.']","A living room with a couch, chair, and TV.",2.986133098602295,7578.927734375
834,"['A woman sitting at a table topped with pizza.', 'A close-up of a table with three boxes of pizza.', 'An elderly woman seated at a table holding three pizzas.', ""A grandmother looks at her family's pizza dinner"", 'Pizza and empty glasses on the dinner table.']",A pizza is on the table with two glasses of soda and a woman in the background.,3.0987846851348877,7578.927734375
835,"['A woman sitting in front of a giant pizza.', 'The girl with glasses is eating a slice of pizza.', 'a very large pizza that is on some kind of pizza pan', 'a woman in a black jacket and a pizza ', 'A pizza with a slice missing is sitting on a pizza stand.']",A woman is holding a pizza with various toppings.,2.684418201446533,7578.927734375
836,"['A plate of cheese bread next to bread sticks and wine.', 'there are two plates of food and a beer in the middle of the table', 'Two plates both have food next to a bottle of Wine. ', 'Some cinnamon toast and eggs that are half eaten on a table.', 'A table with plates of food and a bottle of alcohol.']",A bottle of beer and plates of food on a table.,2.775059700012207,7578.927734375
837,"['A hotel suite with balcony overlooking the scenery ', 'A large living area with a bed and some couches', 'There is a living room with a wide open view', 'A living room with white furniture and a small wooden table.', 'A bedroom suite with balcony and  lovely view']","A living room with a couch, chair and coffee table.",2.665469169616699,7456.91162109375
838,"['A young girl in the foreground and a woman in a bridal dress and other adults in the background. ', 'A young girl holding a controller playing a video game.', 'A young girl playing a video game while others talk.', 'A little girl holding a white Nintendo Wii game controller.', 'A blurry photo of a girl concentrating next to what seems like party goers.']",A little girl plays Wii in a living room with her family.,2.1185786724090576,7332.4814453125
839,"['A room with a couch, table set with dinnerware and a television. ', 'A comfortable hotel room featuring a big screen television.', 'a small room with living room and dining room stuff', 'A nicely decorated living room and dining area.', 'An entertainment room set up with a table for two for coffee']",A living room with a red couch and a table set for tea.,2.5972416400909424,7493.8662109375
840,"['A man lies on the beach while someone else holds a kite.', 'A man lying on a beach by a person with a kite.', 'A person with their legs in the sand near a kite', 'A man laying on top of a sandy beach.', 'A man in shorts is laying on the beach.']",A man laying on the beach with a kite in his hand.,2.3790740966796875,7420.41748046875
841,"['Many people standing in a field flying kites.', 'People fill a park area under a cloudy sky while kites pepper the sky.', 'Many people flying kits under a party cloudy sky.', 'A group of people standing on a field under a cloudy blue sky.', 'A group of people in a field with various kites in the sky.']",A group of people flying kites in a field on a cloudy day.,2.8986756801605225,7493.8662109375
842,"['Some people in a grass field flying a kite in the sky.', 'A boy playing with a kite in the park.', 'a colorful kite flying by some people in the park ', 'A woman and a young girl holding a kite on a green field.', 'A group of people standing on a field flying a colorful kite.']",A woman and child flying a kite in a park.,2.390615224838257,7456.91162109375
843,"['A kitchen with a teapot on the stove and books on a shelf.', 'A book filled windowsill in between a kitchen and dining room. ', 'A kitchen countertop and some books on a shelf.', 'A stove and some books in a kitchen.', 'It is all  kinds of books on the book selves. ']",A shelf with books and a vase of flowers.,2.403775691986084,7493.8662109375
844,"['A woman flies a kite near a young child.', 'A mother and child fly a kite in a grassy field, with a tower in the background.', 'The people fly a kite by the tall stone building.', 'A lady and a little girl flying a kite on a grassy field.', 'A woman and girl flying a kite near a large castle.']",A woman and child fly kites in a field with a tower in the background.,2.9135024547576904,7534.0771484375
845,"['A young child holding onto a kite while standing on a green grass covered field.', 'A little boy standing on a field with a kite over his head.', 'Small boy holding a kite over his head waiting.', 'A child standing outdoors in the yard playing with a kite', 'some douchey kid in vest who is about to fail at kite flying.']",A young boy stands in a field holding a kite.,2.470423460006714,7420.41748046875
846,"['a young woman with a slice of pizza in her mouth', 'A young woman is holding a slice of pizza with her mouth.', 'A woman with a slice of pizza in her mouth next to another woman.', 'a woman holding onto a piece of pizza with her mouth ', 'A young woman poses comically with a piece of pizza in her mouth.']",A woman eating pizza while sitting on a couch with another woman in the background.,3.0047647953033447,7578.927734375
847,"['A laptop computer sitting on a desk next to a smart phone.', 'The opened  laptop is sitting on the table along with other technological tools.', 'A computer sitting on top of a table.', 'A table with a laptop, phone and other devices sitting on it.', 'A laptop computer is sitting on a desk.']","A laptop, phone and other items on a table.",1.9589486122131348,7332.4814453125
848,"['A young woman standing in the kitchen pours from a large measuring cup.', 'A woman standing at a kitchen counter pouring something from a measuring cup.', 'A woman who is cooking in the kitchen.', 'A woman standing in a  kitchen preparing food.', 'A woman standing in a kitchen making food.']",A woman is pouring a drink into a martini glass on a kitchen counter.,2.691042900085449,7493.8662109375
849,"['An abandoned refrigerator next to a building with a window.', 'An area outside a dwelling that has been flooded with standing water and trash piled up.', 'a dirty fridge standing in the middle of a patio ', 'The garage is littered with garbage on the floor. ', 'A refrigerator on a patio flooded with water, beverage cans and a beer bottle. ']",A refrigerator sits outside of a building with bottles scattered on the ground.,3.1285901069641113,7578.927734375
850,"['A pen is sitting on top of a laptop.', 'A wooden table with a purple laptop and orange pen.', 'A pen sitting on top of an electronic devise', 'A scale with a musical instrument sitting on top of it.', 'A yellow pen on top of a closed lap top computer.']",A blue device with an orange pen on top of it.,2.434065580368042,7456.91162109375
851,"['there is a man that is sitting at a table with lots of food', 'A man sitting in a chair across from a table topped with food.', 'A man sitting by a table with food in bowls and pans ', 'A man sitting near a table with a bunch of food on it', 'a man sitting in a room with a food on a table']",A man sitting at a table with food on it.,2.7461044788360596,7578.927734375
852,"['A woman taking a selfie with a mobile phone.', 'There is a woman taking a photo of herself in the mirror', 'A woman holding a cell phone with both hands.', 'a woman holding up a phone to take a picture of herself in a mirror', 'A photo of a woman that she took of herself.']",A woman in a green turtleneck holding a phone.,2.0045266151428223,7332.4814453125
853,"['There is a phone on top of a calculator', 'A calculator and cell phone lay on a desk in front of a keyboard', 'A cell phone on top of a calculator near a computer keyboard.', 'a table with a calculator and phone siting on it', 'A picture of a cell phone Calculator and a computer.']",A calculator and cell phone on a desk.,2.77412486076355,7578.927734375
854,"['SIX PEOPLE ON A BUS, WITH FIVE OF THEM ON THEIR ELECTRONICS', 'A group of people using their telephones on a subway car.', 'a close up of people sitting on a public transit train', 'Five people sitting on a subway checking their phones', 'A group of friends riding a subway while using cell phones.']",People sitting on a subway train looking at their cell phones.,2.5038247108459473,7493.8662109375
855,"['A man holding a stick standing next to a  green hillside.', 'Two men with back packs and walking sticks ', 'A man holding a stick while looking up. ', 'two men camping in the woods near rocks', 'a person with a backpack and a walking stick ']",A man with a backpack and hiking poles stands on a trail next to a stone staircase.,3.0792322158813477,7578.927734375
856,"['a close up of two cell phones near one another ', 'Two mobile devices are lying on a table.', 'Two cell phones of differing quality are set side by side on a table.', 'two cellphones are sitting side by side on the table.', 'Two cell phones are sitting next to each other on a table.']",Two cell phones side by side on a table.,2.251164436340332,7420.41748046875
857,"['Two sets of hands are each holding a cell phone while another hand in the background is holding a glass.', 'Two adult hands touching cell phones together as a third watches.', 'Two men holding smart phones next to each other.', 'Two men are holding phones together to create a linking .', 'Two people bump their cell phones together at a party']",Two people holding cell phones in their hands.,2.477614164352417,7493.8662109375
858,"['A group of men standing around a sidewalk together.', 'men staning in the street and holding cell phones', 'All of these men are using their cell phones.', 'A group of people on a sidewalk with their mobile phones.', 'Men are standing on the street behind a barrier, using their cell phones.']","A group of men stand on a sidewalk, looking at their cell phones.",3.013842821121216,7578.927734375
859,"['The refrigerators are lined up against the wall.', 'A row of refrigerator freezers sitting next to each other.', 'Various size white refrigerators on display in dark room.', 'Several refrigerators are lined up by a wall.', 'A picture of a variety of refrigerators on display. ']",A row of white refrigerators sit in a line against a green wall.,1.9932315349578857,7311.41064453125
860,"['Woman in party dress sitting in beauty shop with hair dryer.', 'a woman in a dress and pale makeup sitting by a table', 'A woman poses in a dress next to a hair dryer. ', 'A model in a blue and white dress sits for a photo. ', 'A woman with white makeup is in a salon.']",A woman in a white dress sits on an ironing board with a hair dryer above her head.,2.888413906097412,7493.8662109375
861,"['A large building with a clock on the front of it', ""A tall clock tower with a large clock on it's face."", 'a clock on a building with  sky background', 'An image of a clock on a building.', 'An clock is encased in the wall of an older building.']",A clock on the side of a building.,2.4869344234466553,7493.8662109375
862,"[' a man holding onto a little blond girl ', 'A baby looking over a fathers shoulder watching other people eat.', 'A man with glasses holds a small child at a restaurant.', 'A man holding a baby girl while seated in a cafe.', 'He was holding the baby in his chair at the dining table.']",A man holding a baby in a restaurant.,2.6945719718933105,7578.927734375
863,"['A man standing in front of a clock.', 'A man stands with his arms crossed as he looks at a clock.', 'A man gazes at an intricately designed clock with roman numerals.', 'A man looking over an open mechanical clock.', 'A clock that is standing on a table.']",A man stands behind a clock with gears and hands.,2.7806942462921143,7578.927734375
864,"['Little girl holding up a big stuffed animal with other children in background.', 'A girl in plain dress standing next to a white teddy bear.', 'Two girls are holding a huge stuffed bear near a crowd of kids.', 'Two girls with a large white teddy bear.', 'Two young children holding a large teddy bear.']",A girl in a plaid skirt holds a large stuffed bear.,1.2589693069458008,7209.1728515625
865,"['a couple of people sitting around a table ', 'Three men sitting at a table eating breakfast. ', 'A few men eating an assortment of foods at a table.', 'Young men having a meal at a table.', 'Three young men at a table eating breakfast at a restaurant.']",Three men eating breakfast at a restaurant.,2.299067497253418,7493.8662109375
866,"['well cooked food in a big bowl on a table', 'A bowl sitting on a plate with cucmbers, lettuce and meat in it.', 'Two bowls of food with vegetables on top.', 'A bowl filled will all kinds of healthy goodies', 'A table filled with dishes of very tasty looking food.']","A bowl of food with rice noodles, meat and vegetables.",3.2838809490203857,7772.3134765625
867,"['Men on bikes riding alongside a car on the street', 'Two men ride bikes next to the cars in the street.', 'Two people are riding bikes through the street traffic.', 'Several cars and people at bikes sitting at a red light.', 'A street filled with traffic and men on bikes.']","Two men riding bikes on the street in front of a building with a sign that says ""Millennium"".",3.2646400928497314,7578.927734375
868,"['Many people are driving motorcycles through an intersection.', 'A gang of bikers driving down a  busy city street.', 'Several motorcycles are parked at a red light in the road in a city with tall buildings.', 'a bunch of people on motor scooters riding on a street ', 'Most people negotiate the city streets with motorbikes in this Asian city.']",People riding bikes and scooters on a city street.,1.763620138168335,7311.41064453125
869,"['Boy standing on a skate board as seen from under the board.', 'There is a young man standing on a skate board.', 'The front edge of a well used skateboard.', 'A person that is on top of a skateboard.', 'A man riding a skateboard on a ramp.']","A young man stands next to a large, curved metal object against a blue sky.",4.046982288360596,7882.09033203125
870,"['Fish eye angle view of small kitchen with fire extinguisher at far end.', 'A picture of a restaurant interior is taken through a fish-eye lens.', 'a long brown and white room with a kitchen', 'A room with a fire extinguisher, mugs hanging from a shelf and several lights. ', 'A room that has a fire extinguisher in it.']",A kitchen with a red counter and yellow walls.,3.14560866355896,7770.0087890625
871,"['A man taking a selfie while brushing his teeth and looking in the mirror ', 'The man is looking into a mirror holding a toothbrush. ', 'A man with a toothbrush taking a selfie in the bathroom mirror', 'A man with glasses looking at himself in the mirror with a toothbrush in his hand. ', 'A shocked looking man in the mirror about to brush his teeth.']",A man brushing his teeth in the bathroom.,2.6470699310302734,7578.927734375
872,"['A bicycle is standing next to a bed in a room.', 'a black bike rests against a brown bed', 'A black road bicycle leaning against a bed.', 'a black bicycle and a brown bed and a chair', 'A bicycle leaning against a bed in a bedroom.']",A black bicycle is parked in front of a couch and chair.,2.8459632396698,7578.927734375
873,"['A picture of pink bathroom sink and a mirror.', 'A sink with a cabinet on legs in a bathroom.', 'A sink and mirror in a very small bathroom.', 'I am unable to see an image above.', 'An old fashion sink with the cover painted pink near the mirror. ']",A bathroom with a yellow vanity and green tile walls.,2.8493576049804688,7578.927734375
874,"['A bathroom vanity sink with a large mirror and hairdryer on the wall.', 'a bath room sink with  large mirror', 'A bathroom sink with a towel rack, hair dryer and a mirror.', 'A single basin bathroom sink with a granite vanity.', 'a very clean sink in a bathroom and  a towel']",A bathroom with a sink and mirror.,1.8062293529510498,7332.4814453125
875,"['an old car in front of an old air plane', 'And antique red car is positioned in front of an airplane. ', 'A vintage red car in front of a vintage army prop plane.', 'The restored old time car is parked near a four engine airplane.', 'A unique car sitting beside an airplane. ']",A red antique car is parked in front of an old airplane.,2.411320447921753,7420.41748046875
876,"['Your guess is as good as mine as to what these objects are.', 'A dim room with toilet bowls lined along the wall', 'a bunch of tubs are lined up next to each other', 'A picture of old urinals all lined up.', 'There were six toilet all lined up along the wall.']",A row of toilets in a bathroom with a window above them.,2.8545236587524414,7578.927734375
877,"['A scooter and tiny truck at a beach dry dock.', 'A beach dock area lined with boats, and a small shack with a scooter and small cart near it.', 'A moped and utility truck next to a small building.', 'There so many boats, car and scooter at the beach', 'A vehicle and a motor bike on the beach.']",A scooter is parked on the beach near a lifeguard station.,2.707730770111084,7456.91162109375
878,"['Ten porcelain pieces with floral patterns painted on them.', 'A collection of sinks, and basins are on display.', 'fine china stays on display, not to be touched ', 'A porcelain tea and bathroom set is on display.', 'A collection of soap dishes, bowls, and small trinkets. ']",A display of antique bathroom fixtures with sunflower designs.,2.486114025115967,7493.8662109375
879,"['A brick building with a tall clock tower beside it.', 'The exterior of a building with a clock.', 'A clock on the very top of a building.', 'A brick structure with a clock tower in the background.', 'A clock tower on top of a church with a weather vein.']",A clock tower with broken stained glass windows.,2.655818223953247,7578.927734375
880,"['A white toilet sitting in a bathroom next to a shower.', 'There is a bathroom with tile floors and tile walls.', 'A bathroom with a glass shower door, a toilet and a towel handle. ', 'a bathroom with a walk in shower and toilet', 'A small bathroom with a shower and a toilet.']",A bathroom with a toilet and a shower.,1.8635694980621338,7332.4814453125
881,"['A picture of a white toilet in the rest room. ', 'A bathroom with an auto flush urinal ', 'a urinal hanging on a wall in between two stalls', 'A wall urinal in a stall with an auto sensor flushing system.', ""A view of a man's urinal inside a bathroom stall.""]",A urinal with a QR code above it.,2.836005449295044,7578.927734375
882,"['A group of motorcycles are on display at a museum.', 'view of a motorcycle sitting amongst others at a convention', 'Many motorcycles are displayed in the store with descriptive signs posted near them. ', 'a motorcycle parked in doors near other vehicles ', 'there are many different bikes that are on display']",A motorcycle is on display in a museum.,2.4064743518829346,7493.8662109375
883,"['a traffic motorcycle cop waits to give a ticket', 'A police officer on a motorcycle sitting at the corner. ', 'A police officer is outside on his bike.', 'Police officer laying a speed trap for the purpose of writing a ticket.', 'A police man on a motorcycle is idle in front of a bush.']",A police officer on a motorcycle next to a car.,2.300281524658203,7420.41748046875
884,"['The image of a man holding a camera is in this motorcycle side mirror. ', 'a guy inside a car taking a picture through the mirror in a remote area', 'A man taking a picture of his reflection in a motorcycle mirror.', 'A man taking a picture of himself in the rear view mirror.', 'A man taking a picture in a side car mirror with his cell phone.']",A man taking a photo of himself in the rear view mirror of his motorcycle.,2.212540626525879,7332.4814453125
885,"['Woman on a motorcycle with a sidecar in front of scenic backdrop in a showroom.', 'A woman riding a green motorcycle with a side car.', 'A picture of a women sitting on a motorcycle with a side car with a desert background of hills.  ', 'a woman sits on a motor bike with a cart extended ', 'A woman sits on a motorcycle with a sidecar.']",A woman sits on a green motorcycle with a sidecar.,2.5922796726226807,7493.8662109375
886,"['BLUE MOTORCYCLE ON DISPLAY, SURROUNDED BY OTHER VEHICLES', 'A blue motorcycle is displayed in a showroom.', 'A motorcycle is on esplanade at the car show.', 'A blue motorcycle parked on display  next to other vehicles.', 'A show floor with a shiny blue motorcycle surrounded by bars.']",A blue motorcycle on a table with a keyboard in front of it.,1.4966719150543213,7183.4326171875
887,"['Large commercial cargo plane sits on tarmac next to radar equipment.', 'A large jet airplane parked next to a domed tower.', 'A World Cargo 747 airline is taxiing down a runway.', 'A jet plane and a large white sphere.', 'An airplane is parked next to a domed tower.']",A cargo plane is taxiing on the runway.,1.9685108661651611,7356.49951171875
888,"['An airplane flying in the air during the day.', 'A large aircraft is shown in the air.', ""The large jumbo jet has it's landing gear lowered."", 'A large white airplane flies in the gray sky.', 'An airplane in route with a cloudy sky behind it.']",A Star Alliance airplane is flying in the sky with its landing gear down.,2.6263208389282227,7493.8662109375
